index_number,region_number,port_name,country,port_latitude,port_longitude,publication_number,chart_number,harbor_size,harbor_type,shelter_afforded,entry_tide,entry_swell,entry_ice,entry_other,overhead_limit,channel_depth,anchorage_depth,cargo_pier_depth,cargo_oil_depth,tide_range,max_vessel_size,good_holding_ground,turning_area,port_of_entry,us_representative,eta_message_required,pilot_required,pilot_available,pilot_local_assist,pilot_advised,tug_salvage,tug_assist,quarantine_procedures_required,quarantine_sscc_cert_required,quarantine_other,comms_phone,comms_fax,comms_radio,comms_vhf,comms_air,comms_rail,cargo_wharf,cargo_anchor,cargo_med_moor,cargo_beach_moor,cargo_ice_moor,med_facility,garbage_dispose,degauss,dirty_ballast,crane_fixed,crane_mobile,crane_float,lift_100_tons,lift_50_100_tons,lift_25_49_tons,lift_0_24_tons,services_longshore,services_electrical,services_steam,services_nav_equip,services_electrical_repair,provisions,water,fuel_oil,diesel,deck_supplies,eng_supplies,repair_types,dry_dock_types,railway_types,port_geom
57620,57510,NHA TRANG,VN,12.25,109.233333,161,93442,S,OR,F,TRUE,TRUE,FALSE,TRUE,FALSE,J,G,J,K,2,M,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,,,TRUE,TRUE,,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,C,L,,POINT(109.233333333333 12.25)
57640,57510,QUI NHON,VN,13.766667,109.233333,161,93491,V,CN,F,TRUE,TRUE,FALSE,TRUE,FALSE,J,J,M,L,2,M,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,,,FALSE,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,C,M,S,POINT(109.233333333333 13.7666666666667)
57650,57510,DA NANG,VN,16.1,108.216667,161,93512,S,RN,F,TRUE,TRUE,FALSE,FALSE,TRUE,H,F,J,H,1,M,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,TRUE,,TRUE,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,TRUE,TRUE,,,C,,S,POINT(108.216666666667 16.1)
57660,57510,NGHE TINH,VN,18.766667,105.766667,161,93580,S,RN,F,TRUE,TRUE,FALSE,TRUE,FALSE,O,L,O,,2,,,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,TRUE,,,,,TRUE,,,FALSE,,,,TRUE,,TRUE,,,,,,,,TRUE,TRUE,,,,C,S,,POINT(105.766666666667 18.7666666666667)
57817,57815,YANGPU,CN,19.733333,109.183333,161,93610,V,CB,P,,,,TRUE,,L,L,H,,2,M,,,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,,TRUE,,,,TRUE,TRUE,,,,,,,,,TRUE,,,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,C,,,POINT(109.183333333333 19.7333333333333)
57700,57510,HON GAI,VN,20.95,107.066667,161,93626,V,OR,F,TRUE,FALSE,FALSE,TRUE,,L,F,J,K,2,M,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,,,,,TRUE,TRUE,,FALSE,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,,C,,S,POINT(107.066666666667 20.95)
57710,57510,CAM PHA,VN,21.033333,107.366667,161,93647,V,OR,F,TRUE,FALSE,FALSE,TRUE,TRUE,M,K,K,,4,M,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,FALSE,,TRUE,TRUE,,,,TRUE,,,TRUE,TRUE,TRUE,,TRUE,,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,C,S,,POINT(107.366666666667 21.0333333333333)
57745,57740,FANG-CHENG,CN,21.75,108.35,161,93650,M,RN,G,TRUE,,,TRUE,TRUE,F,J,H,K,4,M,,TRUE,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,TRUE,TRUE,,,TRUE,TRUE,,,,,,TRUE,TRUE,TRUE,TRUE,,,C,S,,POINT(108.35 21.75)
57750,57740,BEIHAI,CN,21.483333,109.066667,161,93652,V,OR,G,TRUE,,,TRUE,TRUE,J,K,J,J,3,M,,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,TRUE,,TRUE,,,TRUE,,TRUE,,TRUE,TRUE,,,,TRUE,,,FALSE,,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,,,,,C,,,POINT(109.066666666667 21.4833333333333)
57768,57740,BASUO,CN,19.1,108.616667,161,93688,S,CB,G,TRUE,TRUE,,TRUE,,L,J,L,L,2,M,TRUE,TRUE,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,,TRUE,,,TRUE,TRUE,,,,,TRUE,,,,TRUE,TRUE,FALSE,,,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,C,,M,POINT(108.616666666667 19.1)
57816,57815,SANYA,CN,18.316667,109.45,161,93698,V,OR,F,,,,,TRUE,M,N,O,,0,M,TRUE,,,,TRUE,,,,,,,TRUE,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,C,,,POINT(109.45 18.3166666666667)
57760,57740,HAIKOU,CN,20.05,110.283333,161,93710,V,CN,F,TRUE,TRUE,FALSE,TRUE,TRUE,K,F,K,,1,M,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,TRUE,,,TRUE,,,TRUE,,TRUE,,TRUE,TRUE,,,,TRUE,,,FALSE,,TRUE,TRUE,,,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,C,,,POINT(110.283333333333 20.05)
57819,57815,SHUI DONG,CN,21.483333,111.083333,161,93720,V,CB,F,,,,TRUE,FALSE,K,K,N,M,2,M,TRUE,TRUE,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,,TRUE,,,,,TRUE,,,,,FALSE,,FALSE,TRUE,TRUE,,,TRUE,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,C,,,POINT(111.083333333333 21.4833333333333)
57777,57740,SHEKOU,CN,22.466667,113.866667,161,93721,M,CN,G,TRUE,FALSE,FALSE,TRUE,,H,H,F,J,1,M,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,C,,S,POINT(113.866666666667 22.4666666666667)
57818,57815,CHIWAN,CN,19.966667,110.033333,157,93721,V,CB,F,TRUE,TRUE,,,,K,O,O,N,2,M,,TRUE,,,,TRUE,TRUE,,,,TRUE,,,,,,TRUE,,,TRUE,,,,,,,,,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,,C,,S,POINT(110.033333333333 19.9666666666667)
57821,57815,ZHUHAI,CN,22.233333,113.583333,161,93721,V,CB,G,TRUE,TRUE,,TRUE,,L,O,N,M,1,M,,,,,TRUE,,,,,,TRUE,TRUE,,TRUE,,,TRUE,,,,,,,,,TRUE,,,,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,C,,,POINT(113.583333333333 22.2333333333333)
57810,57805,MACAU,MO,22.183333,113.566667,161,93725,M,CB,G,FALSE,FALSE,FALSE,TRUE,TRUE,O,O,O,O,2,M,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,,,,,,TRUE,TRUE,TRUE,,,TRUE,,,,TRUE,,,FALSE,,,TRUE,,,TRUE,,TRUE,,,,,,TRUE,TRUE,,,,C,S,S,POINT(113.566666666667 22.1833333333333)
57822,57815,HUANGPU,CN,23.083333,113.416667,161,93726,S,RN,F,TRUE,TRUE,FALSE,TRUE,TRUE,K,K,L,,2,M,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,,,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,,C,S,S,POINT(113.416666666667 23.0833333333333)
57825,57815,HUANGPUXINGANG,CN,23.05,113.5,161,93726,S,RN,G,TRUE,TRUE,,TRUE,TRUE,P,M,G,,2,L,,TRUE,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,,TRUE,,,,TRUE,,,,,TRUE,,,,,TRUE,TRUE,,,TRUE,,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,,C,M,S,POINT(113.5 23.05)
57857,57855,YANTIAN,CN,22.583333,114.266667,161,93730,S,CN,E,TRUE,TRUE,,TRUE,TRUE,G,B,G,M,1,M,,,TRUE,,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,,,,TRUE,,,,TRUE,TRUE,,,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,C,,S,POINT(114.266666666667 22.5833333333333)
57770,57740,ZHANJIANG,CN,21.2,110.4,161,93778,S,RN,G,FALSE,FALSE,FALSE,TRUE,TRUE,J,G,H,N,2,M,TRUE,,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,TRUE,,,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,,,,,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,,C,,S,POINT(110.4 21.2)
59860,59850,FUZHOU,CN,26.083333,119.3,157,94004,V,RN,G,,,,TRUE,FALSE,J,J,J,J,3,M,,TRUE,,,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,,TRUE,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,TRUE,,C,,,POINT(119.3 26.0833333333333)
57864,57855,DONGSHAN,CN,23.75,117.516667,157,94040,S,CN,F,TRUE,TRUE,,,,M,N,,N,2,M,TRUE,,,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,TRUE,TRUE,,,,TRUE,,,,,,,,TRUE,TRUE,,,,TRUE,TRUE,,,,,,TRUE,TRUE,,TRUE,,,C,,,POINT(117.516666666667 23.75)
57860,57855,SHAN T OU,CN,23.366667,116.683333,157,94042,S,RN,E,TRUE,TRUE,FALSE,TRUE,TRUE,L,N,N,O,2,M,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,,TRUE,,TRUE,TRUE,,TRUE,,,,TRUE,,,FALSE,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,TRUE,,,C,,,POINT(116.683333333333 23.3666666666667)
57953,57880,MAILIAO,TW,23.783333,120.166667,157,94060,V,CB,P,,,,TRUE,,B,B,G,D,5,,FALSE,,,,TRUE,TRUE,TRUE,,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,,,,TRUE,TRUE,,,TRUE,TRUE,,,,TRUE,,TRUE,,,,,,TRUE,TRUE,TRUE,,,C,M,,POINT(120.166666666667 23.7833333333333)
57870,57855,XIAMEN,CN,24.45,118.066667,157,94061,M,RN,G,TRUE,TRUE,FALSE,TRUE,TRUE,L,K,M,A,5,M,TRUE,TRUE,TRUE,,TRUE,TRUE,,,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,,TRUE,TRUE,,TRUE,,,,TRUE,,,,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,,TRUE,TRUE,C,M,M,POINT(118.066666666667 24.45)
57955,57940,TAI-CHUNG KANG,TW,24.3,120.5,157,94063,S,LC,G,TRUE,TRUE,FALSE,TRUE,FALSE,J,G,L,H,5,M,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,,TRUE,,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,,,,,,C,,M,POINT(120.5 24.3)
57950,57940,PENG-HU KANG,TW,23.583333,119.533333,157,94067,S,CN,F,FALSE,FALSE,FALSE,TRUE,,L,L,N,N,8,M,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,,TRUE,,,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,,TRUE,,,,,TRUE,,,FALSE,TRUE,TRUE,TRUE,,,TRUE,TRUE,,,,,,FALSE,TRUE,TRUE,TRUE,,,C,M,,POINT(119.533333333333 23.5833333333333)
57900,57880,SU-AO,TW,24.6,121.866667,157,94122,M,CB,G,FALSE,FALSE,FALSE,TRUE,,G,C,H,J,2,M,,,FALSE,FALSE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,FALSE,,TRUE,,,,,,TRUE,,,,,,TRUE,TRUE,TRUE,,,C,S,M,POINT(121.866666666667 24.6)
57935,57880,TAN-SHUI,TW,25.183333,121.4,157,94127,V,RN,P,FALSE,FALSE,FALSE,TRUE,TRUE,P,H,N,L,4,M,,,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,,TRUE,TRUE,,TRUE,,,,TRUE,TRUE,,FALSE,TRUE,,,,,,TRUE,TRUE,TRUE,,,,TRUE,,,,,,C,,S,POINT(121.4 25.1833333333333)
59930,59850,HAIMEN,CN,28.683333,121.45,157,94180,V,RN,G,TRUE,TRUE,,TRUE,,M,L,N,M,4,,TRUE,,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,TRUE,,,,TRUE,TRUE,,,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,C,,,POINT(121.45 28.6833333333333)
59910,59850,WENZHOU,CN,28.016667,120.65,157,94187,M,RN,G,TRUE,TRUE,,TRUE,,O,B,H,J,4,M,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,,TRUE,,TRUE,TRUE,,,,TRUE,,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,TRUE,,TRUE,C,S,,POINT(120.65 28.0166666666667)
59960,59850,ZHOUSHAN,CN,30,122.1,157,94188,S,CN,G,TRUE,,,TRUE,TRUE,B,B,A,O,1,L,TRUE,,TRUE,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,,TRUE,,,,,TRUE,,,,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,,,,TRUE,TRUE,,TRUE,,,C,M,,POINT(122.1 30)
59963,59850,ZHAPU,CN,30.583333,121.083333,157,94206,S,OR,F,TRUE,TRUE,,TRUE,FALSE,L,J,J,H,2,M,TRUE,,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,,TRUE,,,,,,,,,,TRUE,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,C,S,,POINT(121.083333333333 30.5833333333333)
59976,59850,TAICANG,CN,31.65,121.2,157,94220,V,CB,F,,,,TRUE,,K,J,J,N,2,M,,,,,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,,,,,,,,,,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,C,,,POINT(121.2 31.65)
60133,59850,RIZHAO,CN,35.383333,119.566667,157,94280,V,CN,P,,,,,TRUE,G,E,J,N,5,M,TRUE,TRUE,,,TRUE,,,,,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,,,,,TRUE,TRUE,TRUE,,,,C,,,POINT(119.566666666667 35.3833333333333)
60130,59850,LIANYUNGANG,CN,34.733333,119.45,157,94281,S,CB,F,,,,TRUE,,F,F,H,,5,M,TRUE,TRUE,,,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,,C,,M,POINT(119.45 34.7333333333333)
60200,59850,QINHUANGDAO,CN,39.933333,119.616667,157,94361,M,CB,F,,,TRUE,TRUE,TRUE,H,G,F,J,1,M,,TRUE,TRUE,,TRUE,TRUE,,,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,,C,M,M,POINT(119.616666666667 39.9333333333333)
60190,59850,TIANJIN XIN GANG,CN,38.966667,117.833333,157,94364,L,RN,E,TRUE,,TRUE,TRUE,,G,F,B,H,3,L,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,FALSE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,,C,L,L,POINT(117.833333333333 38.9666666666667)
60215,59850,JINZHOU WAN,CN,40.75,121.1,157,94380,V,OR,F,TRUE,,TRUE,TRUE,,H,K,G,J,2,M,TRUE,,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,,TRUE,TRUE,,,TRUE,,,,,,,,,TRUE,TRUE,,,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,TRUE,,,C,,M,POINT(121.1 40.75)
60220,59850,YINGKOU,CN,40.683333,122.233333,157,94384,S,CB,F,,,TRUE,,,N,L,N,J,2,L,,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,,TRUE,TRUE,,,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,,C,,S,POINT(122.233333333333 40.6833333333333)
60170,59850,LONGKOU GANG,CN,37.633333,120.283333,157,94420,S,CN,F,,,TRUE,TRUE,,J,G,K,,1,M,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,,,,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,TRUE,,,TRUE,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,C,S,,POINT(120.283333333333 37.6333333333333)
60240,59850,LUSHUN,CN,38.783333,121.25,157,94421,V,CB,F,TRUE,,,TRUE,,L,K,,,5,,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,TRUE,,TRUE,TRUE,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,TRUE,TRUE,,,,C,,M,POINT(121.25 38.7833333333333)
60280,60270,NAMPO,KP,38.716667,125.4,157,95043,S,RN,F,FALSE,FALSE,TRUE,TRUE,,B,F,H,,3,L,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,TRUE,,,TRUE,,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,TRUE,FALSE,,,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,C,M,M,POINT(125.4 38.7166666666667)
60310,60270,HAEJU HANG,KP,38,125.7,157,95060,S,CB,F,TRUE,FALSE,TRUE,TRUE,,O,K,O,,6,,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,,,,TRUE,TRUE,,,,TRUE,TRUE,TRUE,,,,TRUE,,,,,TRUE,TRUE,,,,TRUE,TRUE,TRUE,,,,,TRUE,,,,,C,,S,POINT(125.7 38)
60320,60315,INCHON,KR,37.466667,126.616667,157,95067,L,RB,G,TRUE,TRUE,FALSE,TRUE,,J,A,K,A,9,M,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,C,S,M,POINT(126.616666666667 37.4666666666667)
60340,60315,MOKPO,KR,34.783333,126.383333,157,95086,M,RN,G,TRUE,FALSE,FALSE,TRUE,,B,B,G,,3,M,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,C,,M,POINT(126.383333333333 34.7833333333333)
60350,60315,CHEJU HANG,KR,33.516667,126.533333,157,95103,S,CB,G,TRUE,,,TRUE,FALSE,L,M,J,L,2,M,FALSE,,TRUE,,,FALSE,TRUE,,,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,TRUE,,,,TRUE,,,TRUE,,,,,,,,TRUE,,,,,,TRUE,TRUE,,,,C,S,S,POINT(126.533333333333 33.5166666666667)
60370,60315,YOSU,KR,34.733333,127.75,157,95138,S,CB,F,,,,TRUE,,A,A,A,A,2,L,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,C,L,S,POINT(127.75 34.7333333333333)
60380,60315,MASAN,KR,35.183333,128.566667,157,95147,M,CN,G,TRUE,TRUE,FALSE,TRUE,TRUE,K,H,J,N,2,L,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,TRUE,,,TRUE,TRUE,,TRUE,,,TRUE,TRUE,TRUE,,,,TRUE,,,TRUE,,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,,,,C,S,S,POINT(128.566666666667 35.1833333333333)
60431,60315,TONGHAE,KR,37.533333,129.15,157,95162,V,CB,F,,TRUE,,TRUE,,H,C,H,,0,M,,TRUE,,,,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,FALSE,,TRUE,,TRUE,TRUE,TRUE,,,,,,TRUE,TRUE,TRUE,TRUE,,,,C,,,POINT(129.15 37.5333333333333)
60410,60315,POHANG,KR,36.05,129.383333,157,95167,S,OR,G,FALSE,TRUE,FALSE,TRUE,,E,A,D,M,1,L,TRUE,,TRUE,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,TRUE,,,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,C,,,POINT(129.383333333333 36.05)
60440,60438,WONSAN,KP,39.166667,127.45,157,95202,S,CN,G,,,TRUE,TRUE,,J,M,N,,0,L,TRUE,,TRUE,,TRUE,,TRUE,,,,,,,,TRUE,TRUE,,,,,TRUE,,,,,TRUE,,,,,TRUE,TRUE,,,TRUE,TRUE,,,,,,,TRUE,,,,,C,,M,POINT(127.45 39.1666666666667)
60450,60438,HUNGNAM,KP,39.833333,127.616667,157,95203,S,CB,F,,,,,,G,O,M,,1,M,TRUE,,,,,TRUE,TRUE,,,,TRUE,,,,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,,,,C,,M,POINT(127.616666666667 39.8333333333333)
61277,61100,NOSHIRO KO,JP,40.216667,140,159,95250,V,CN,F,,,,,,K,,M,M,0,,,,,,TRUE,,,,,,,TRUE,TRUE,,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,,,,,TRUE,TRUE,,,,,,,,,,TRUE,,,,,TRUE,TRUE,FALSE,,,,C,,,POINT(140 40.2166666666667)
61910,61100,AKITA-FUNAKAWA KO,JP,39.833333,140,159,95262,V,CB,P,TRUE,TRUE,FALSE,TRUE,,H,H,H,D,1,L,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,FALSE,,TRUE,,,,TRUE,,TRUE,TRUE,,,,TRUE,TRUE,TRUE,,,,C,,S,POINT(140 39.8333333333333)
61870,61100,NIIGATA KO,JP,37.916667,139.05,159,95264,M,RB,F,FALSE,FALSE,FALSE,TRUE,,K,A,G,G,0,L,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE,,TRUE,TRUE,,,,,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,C,M,S,POINT(139.05 37.9166666666667)
61850,61100,FUSHIKI-TOYAMA,JP,36.766667,137.133333,159,95268,S,CB,F,FALSE,TRUE,TRUE,,TRUE,H,J,G,A,0,L,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,TRUE,,TRUE,,,,,TRUE,TRUE,,,,,,TRUE,TRUE,,,,C,L,M,POINT(137.133333333333 36.7666666666667)
